,0,1,2,3,4,5,6,7,8,9,10,11,12
2021-07-01,0,0,0,0,0,0,0,0.9443999999999999,0.9461620080634819,0.977981208472258,0.9620622504812265,0.9462122121295504,0.9079155740488097
2021-07-02,0,0,0,0,0,0,0,0.9443999999999999,0.9461620080634819,0.977981208472258,0.9620622504812265,0.9462122121295504,0.9079155740488097
2021-07-03,0,0,0,0,0,0,0,0.8839,0.8838999999999998,0.8822929232795839,0.8999558964812507,0.8857634059956996,0.8764797723340026
2021-07-04,0,0,0,0,0,0,0,0.9806999999999999,0.9760013118307149,0.8822929232795839,0.9013185189280866,0.8954128956951682,0.8861002549895693
2021-07-05,0,0,0,0,0,0,0,0.9443999999999999,0.95379737633857,1.1196204868595874,0.991547872077339,0.957673426628634,0.9157211005941464
2021-07-06,0,0,0,0,0,0,0,0.9443999999999999,0.95379737633857,1.1196204868595874,0.991547872077339,0.9625276725253246,0.9157211005941464
2021-07-07,0,0,0,0,0,0,0,0.8717999999999999,0.8729746720423215,0.9074253801736423,0.9830496013833692,0.9647951775632205,0.9644659594052729
2021-07-08,0,0,0,0,0,0,0,0.8717999999999999,0.8729746720423215,0.9074253801736423,0.9795396017667044,0.9578084653304589,0.9642463525946481
2021-07-09,0,0,0,0,0,0,0,0.9443999999999999,0.9479240161269636,1.0160151567414828,1.0003608418529226,0.9794085083564159,0.9864333178699695
2021-07-10,0,0,0,0,0,0,0,0.9443999999999999,0.9479240161269636,1.0160151567414828,1.0003608418529226,0.9794085083564159,0.9864333178699695
2021-07-11,0,0,0,0,0,0,0,0.9443999999999999,0.9479240161269636,1.0159424672621256,1.0005557593631045,0.9736745409830035,0.9864333178699695
2021-07-12,0,0,0,0,0,0,0,0.9201999999999999,0.924898688169285,1.0134230692425157,0.9812324539658435,0.9603662869952989,0.9832779196272267
2021-07-13,0,0,0,0,0,0,0,0.9201999999999999,0.924898688169285,1.0085114797921706,0.9566434034869546,0.9540206301299378,0.9749528532318874
2021-07-14,0,0,0,0,0,0,0,0.9323,0.9317126639788395,0.9211123212991937,0.950841142081728,0.9505213816518268,0.9751920754776965
2021-07-15,0,0,0,0,0,0,0,0.8475999999999999,0.855822704296249,1.017290087837295,0.98782625344389,0.9602118183535756,0.9743830959098634
2021-07-16,0,0,0,0,0,0,0,0.7265999999999998,0.7365847123597309,0.9322454828904824,0.9108557842287353,0.8796968026486846,0.8786347402674171
2021-07-17,0,0,0,0,0,0,0,0.7991999999999999,0.8115340564443732,1.046364039403069,1.000213809762015,0.9508464802731352,0.970598515221668
2021-07-18,0,0,0,0,0,0,0,0.8354999999999999,0.8431353682750883,0.979006146293059,0.9190303134959689,0.9173829498523374,0.9082606282249797
2021-07-19,0,0,0,0,0,0,0,0.8475999999999999,0.8528860241904458,0.9602219746761319,0.9575198238414985,0.9304122341541275,0.9453986175220951
2021-07-20,0,0,0,0,0,0,0,0.6902999999999999,0.7043960645078552,0.9746038387429389,0.9535268457258105,0.9328201878491431,0.9387821868555236
2021-07-21,0,0,0,0,0,0,0,0.8597,0.8626366801058033,0.9254201846975456,0.9304732630914054,0.9345399258209456,0.9731925443575288
2021-07-22,0,0,0,0,0,0,0,0.5934999999999999,0.6087707365501765,0.9133561943971577,1.0028101382822288,0.9470276315897945,0.9898200363549577
2021-07-23,0,0,0,0,0,0,0,0.654,0.6604606962327669,0.7756749548664242,0.9572594277389603,0.9424414335135763,0.9898200363549577
2021-07-24,0,0,0,0,0,0,0,0.654,0.6604606962327669,0.7756749548664242,0.7440601042264068,0.8555473125074705,0.7219312164126289
2021-07-25,0,0,0,0,0,0,0,0.7991999999999999,0.8044860241904456,0.8883494834270481,0.7605673360996573,0.8210613551288954,0.6234170383750962
2021-07-26,0,0,0,0,0,0,0,0.7991999999999999,0.8044860241904456,0.8883494834270481,0.7803616929754014,0.8338078894295057,0.7615624519491493
2021-07-27,0,0,0,0,0,0,0,0.7991999999999999,0.8044860241904456,0.896747476825748,0.9624111741995953,0.8986733124083852,0.7778878978548726
2021-07-28,0,0,0,0,0,0,0,0.8839,0.8932973763385701,1.0338290660597471,0.8052360172220431,0.8915163894529031,0.9387904769015941
2021-07-29,0,0,0,0,0,0,0,0.8839,0.8932973763385701,1.0438646003508776,0.8810170566200815,0.8800894140867473,0.8785810162328047
2021-07-30,0,0,0,0,0,0,0,0.8354999999999999,0.8390240161269639,0.9026260722048378,0.8833365921079546,0.8828421646572321,0.8817163429364637
2021-07-31,0,0,0,0,0,0,0,0.8233999999999999,0.8263366801058033,0.8891566969572576,0.940228761073185,0.9178743971141444,0.9430103711694768
2021-08-01,0,0,0,0,0,0,0,0.654,0.665159384402052,0.8829876787008062,0.8144566390109317,0.8227995471968305,0.8045672927191297
2021-08-02,0,0,0,0,0,0,0,0.7870999999999999,0.7976720483808915,1.0046824341220288,0.9296109798090746,0.8948875839988747,0.9723148670573342
2021-08-03,0,0,0,0,0,0,0,0.6298000000000001,0.6450707365501765,0.9325398231104819,0.8657678149089751,0.8731173285845766,0.8466432407751382
2021-08-04,0,0,0,0,0,0,0,0.7870999999999999,0.7929733602116064,0.9166068600977021,0.9163710044328467,0.8908572342319165,0.9360863263177532
2021-08-05,0,0,0,0,0,0,0,0.6176999999999999,0.6306213924655341,0.88893879603922,0.9132392709802233,0.8694437436930138,0.9232053477148074
2021-08-06,0,0,0,0,0,0,0,0.7265999999999998,0.7342353682750883,0.8770966239995077,0.8792306253360213,0.8705765367114787,0.9394604221520941
2021-08-07,0,0,0,0,0,0,0,0.7265999999999998,0.7354100403174095,0.9132655000679948,0.9006805369638142,0.8891710465331256,0.9394604221520941
2021-08-08,0,0,0,0,0,0,0,0.7508,0.7601973763385702,0.9295610728773932,0.8115938908630497,0.7859683890827956,0.8306994378609183
2021-08-09,0,0,0,0,0,0,0,0.7508,0.7601973763385702,0.9295610728773932,0.795891917568219,0.777573744932997,0.8253075059227437
2021-08-10,0,0,0,0,0,0,0,0.6418999999999999,0.6477733602116064,0.7572810282861904,0.724524168674313,0.7114267841060685,0.7228537055661631
2021-08-11,0,0,0,0,0,0,0,0.7265999999999998,0.7383467204232128,0.9557129220646553,0.8586993546671818,0.787879810872299,0.8814957187474309
