date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2013-07-16,6.464271447015335e-07,8.024054071911395e-07,1.2115065081617717e-06,1.261957444377865e-06,1.7612920015125827e-06,1.8619443874566783e-06,1.6724688141458276e-06,2.0270165737475427e-06,2.2458438114355185e-06,2.4580125250172808e-06,2.5723887019484263e-06,2.8553854859669766e-06,3.0180180590536656e-06,3.133927140167951e-06,3.3630938190309935e-06,2.3089271923293353e-06,2.3089271923293353e-06,
2013-07-17,3.6063788162454813e-06,3.808009273928316e-06,5.204593186643819e-06,5.531568302795091e-06,7.598101946876419e-06,7.769741016970388e-06,7.103948365018276e-06,8.482090358293828e-06,9.320628990729202e-06,1.0107496835680937e-05,1.061172082508563e-05,1.1960337292515887e-05,1.280751535076395e-05,1.3464191561896044e-05,1.4640545759769807e-05,9.031378793489253e-06,9.031378793489253e-06,
2013-07-18,6.448438812256541e-06,6.562569226207044e-06,7.190303876592272e-06,7.326279717812303e-06,8.230195596964512e-06,8.322361240490846e-06,8.024364748703971e-06,8.631772172953087e-06,9.009105511819847e-06,9.417951030613612e-06,9.704421733652016e-06,1.0751147166428628e-05,1.1230257012867339e-05,1.1434897176106537e-05,1.1842605487070538e-05,8.923438798547068e-06,8.923438798547068e-06,
2013-07-19,2.2816208602449706e-06,2.323468678981825e-06,2.2903510118589384e-06,2.2607875233038648e-06,2.129593840659193e-06,2.0350691493967845e-06,2.056968094932687e-06,2.005502990097676e-06,1.9329542154267187e-06,1.767393254736217e-06,1.7663431218489838e-06,1.8643292355532044e-06,1.957757263294401e-06,2.0909958897696868e-06,2.18078755326682e-06,1.4191209203318067e-06,1.4191209203318067e-06,
2013-07-20,4.692012404938772e-06,4.851795053176836e-06,4.749353707366406e-06,4.643716962386227e-06,4.2612691226889975e-06,4.192658951292562e-06,4.2559012936953595e-06,4.0725001816877985e-06,3.932762370041735e-06,3.769044913542973e-06,3.843935475434583e-06,4.094720701597332e-06,4.298072955900803e-06,4.419095642823241e-06,4.708678978015968e-06,3.4420124985778955e-06,3.4420124985778955e-06,
2013-07-21,5.46356444885987e-06,5.790738399786446e-06,5.678048661289425e-06,5.491026652145702e-06,4.877246996036966e-06,4.779512847535285e-06,4.8607867734155e-06,4.586532062661509e-06,4.339731262916758e-06,3.930129632362886e-06,3.878842367537915e-06,3.909814602824173e-06,3.9665949074684335e-06,4.087002116406428e-06,4.0910646030363954e-06,3.5260645638857113e-06,3.5260645638857113e-06,
2013-07-22,7.070196865965883e-06,7.58758821183886e-06,7.496784227665304e-06,7.227393881959257e-06,6.452460409960042e-06,6.49541243310782e-06,6.575752464878904e-06,6.22649772110359e-06,5.964946909012466e-06,5.631477402682948e-06,5.5801328151774656e-06,5.525821900557541e-06,5.48307568313121e-06,5.4259260543846706e-06,5.317696898051357e-06,5.632696947088789e-06,5.632696947088789e-06,
2013-07-23,1.8877767339331442e-06,2.173102810573098e-06,2.7526576619373e-06,2.794026710140399e-06,3.4435199408960144e-06,3.6655784130065853e-06,3.399466509993824e-06,3.867146604322846e-06,4.170276678515292e-06,4.491435206408272e-06,4.590020259051269e-06,4.799026683903011e-06,4.8623979006916115e-06,4.87736002300713e-06,4.9527766846043275e-06,4.600276654609381e-06,4.600276654609381e-06,
2013-07-24,4.370746859327923e-06,5.1696598711220325e-06,5.419159500450219e-06,5.120746809132925e-06,4.600814372683653e-06,4.827212316645459e-06,4.758015328166488e-06,4.6258280988787364e-06,4.511913461115273e-06,4.344120783477918e-06,4.323310899711767e-06,4.172413459901936e-06,4.08665587721528e-06,4.003038440938042e-06,3.9440800939871675e-06,4.570746819032578e-06,4.570746819032578e-06,
2013-07-25,3.4856713684305873e-06,3.7595844332209394e-06,4.01642536310363e-06,3.965785022785547e-06,4.077056512277069e-06,4.1960162369049126e-06,4.0882177037344975e-06,4.2230697751424316e-06,4.3140880742538935e-06,4.439126725756521e-06,4.550094520504085e-06,4.7369214259370315e-06,4.876959281940538e-06,4.932546359988818e-06,5.208171336216576e-06,4.423171543699311e-06,4.423171543699311e-06,
2013-07-26,2.644095362214216e-06,3.1310519231630494e-06,3.513936689533659e-06,3.4016711644393594e-06,3.4478116075547025e-06,3.5419402307970592e-06,3.389465767249604e-06,3.5558840146425905e-06,3.6122620616356004e-06,3.5769205940803563e-06,3.6650355628335788e-06,4.039512068872615e-06,4.224777219995917e-06,4.350866229666886e-06,4.499928720906135e-06,3.2690953979397364e-06,3.2690953979397364e-06,
2013-07-27,2.6009894469325445e-06,3.3960981353872106e-06,3.89305293266615e-06,3.67106520180662e-06,3.5673745893641483e-06,3.828791177256632e-06,3.6386051929484765e-06,3.769587017643517e-06,3.825906125811685e-06,3.857087020622931e-06,3.959536464402064e-06,4.253072784029162e-06,4.3661409597806404e-06,4.357239442439228e-06,4.465156095771287e-06,3.900989462124471e-06,3.900989462124471e-06,
2013-07-28,4.707491228828076e-06,5.331404300141398e-06,5.752134112544664e-06,5.587226090486899e-06,5.592288502690416e-06,5.931413618533309e-06,5.763278244435914e-06,5.89306029827477e-06,6.012407846469615e-06,6.27070254349691e-06,6.4049270596206425e-06,6.7306161817271e-06,6.7840063403915955e-06,6.582491190343376e-06,6.597491187676497e-06,6.732491144134656e-06,6.732491144134656e-06,
2013-07-29,3.3219596176081723e-06,4.398590050105055e-06,5.059062789404567e-06,4.754724767228467e-06,4.598986644579653e-06,4.970882030839862e-06,4.718834617147262e-06,4.882223845366453e-06,4.95154295109046e-06,4.977955551910364e-06,5.067365597734996e-06,5.281959618722946e-06,5.334838403548543e-06,5.2808137785594535e-06,5.3219595988214985e-06,5.159459618653273e-06,5.159459618653273e-06,
2013-07-30,4.586342003065624e-06,6.95264627690607e-06,7.81253238688888e-06,6.965129818546675e-06,5.5643825422170675e-06,6.0247040720870975e-06,5.767592006573536e-06,5.513374543207099e-06,5.171842045520829e-06,4.466829901462987e-06,4.4769403939945655e-06,4.60634209685414e-06,4.692402697205292e-06,4.798842072809932e-06,4.861342078813872e-06,4.1863421511578736e-06,4.1863421511578736e-06,
