,T_z1,T_z2,T_z3,T_z4,T_z5,T_z6,T_z7,T_z8,T_z9,T_z10,T_z11,T_z12,T_z13,T_z14,T_z15,T_z16,T_z17,T_z18,T_z19
2021-02-22,20.89570389,18.39508115,16.46408304,15.67345819,14.99289603,14.17171769,14.16212075,13.69204425,12.93650597,11.66853719,11.30093977,11.14685647,11.01496642,10.77147894,10.71070633,10.71070633,10.71070633,10.71070633,10.71070633
2021-02-23,22.62379608,20.08105472,18.11917574,17.32333053,16.59442458,15.81072604,15.79307742,15.32432794,14.56853854,13.30046766,12.92997956,12.77519787,12.64286734,12.40182255,12.34129868,12.34129868,12.34129868,12.34129868,12.34129868
2021-02-24,23.41634903,21.22475209,19.53610534,18.86150986,18.2414825,17.57858238,17.55174506,17.16068365,16.52674803,15.46357949,15.14888038,15.01996322,14.90970953,14.7081321,14.65760193,14.65760193,14.65760193,14.65760193,14.65760193
2021-02-25,22.64937363,20.89266812,19.53468617,18.97216314,18.45795894,17.90386893,17.90469963,17.56635666,17.02464091,16.11523586,15.85409999,15.74247474,15.64703397,15.47304369,15.42937241,15.42937241,15.42937241,15.42937241,15.42937241
2021-02-26,22.65781937,20.58376178,18.98549166,18.34614689,17.78834599,17.13060424,17.10587666,16.73472775,16.13335974,15.12477184,14.82657184,14.70343545,14.59823728,14.40821499,14.36032257,14.36032257,14.36032257,14.36032257,14.36032257
2021-02-27,23.50993881,21.31687121,19.61290666,18.86797717,18.1960632,17.45612606,17.50088379,17.02976737,16.28773524,15.04039991,14.69699913,14.54255901,14.41039275,14.16699967,14.10618362,14.10618362,14.10618362,14.10618362,14.10618362
2021-02-28,24.73047791,22.06774758,20.00602612,19.13684078,18.34646448,17.48727255,17.50546984,16.9737401,16.12714921,14.70529598,14.30273545,14.12734119,13.97738105,13.70407988,13.63547287,13.63547287,13.63547287,13.63547287,13.63547287
2021-03-01,23.62754211,20.55587814,18.19514455,17.27928076,16.45019041,15.5356376,15.46749219,14.95322137,14.11036538,12.69803863,12.26904572,12.09746243,11.95099369,11.6888846,11.62254486,11.62254486,11.62254486,11.62254486,11.62254486
2021-03-02,22.38551102,19.79869315,17.78545645,16.89034015,16.11520567,15.19515409,15.26451454,14.69004092,13.789452,12.27500812,11.8632496,11.67295571,11.51039478,11.21699289,11.14301834,11.14301834,11.14301834,11.14301834,11.14301834
2021-03-03,23.02312241,20.28497284,18.15712642,17.22524641,16.4120835,15.45944153,15.51691107,14.92664446,13.99740856,12.43532554,12.00583942,11.80993164,11.64262195,11.3416231,11.26562271,11.26562271,11.26562271,11.26562271,11.26562271
2021-03-04,24.48570404,21.76812132,19.66888981,18.80624247,18.03447225,17.16764751,17.1610103,16.64623695,15.8198677,14.43289298,14.03200517,13.86128184,13.71543382,13.45208292,13.38569794,13.38569794,13.38569794,13.38569794,13.38569794
2021-03-05,23.14243469,21.05613056,19.44726332,18.79842904,18.21489491,17.56506383,17.54621942,17.16635412,16.55263066,15.52308588,15.22079536,15.09511581,14.98769896,14.79271536,14.74368057,14.74368057,14.74368057,14.74368057,14.74368057
2021-03-06,21.4885994,19.40719597,17.80782884,17.18870292,16.64745864,16.0100761,15.96220178,15.61541041,15.04655406,14.09341733,13.80332756,13.68768797,13.58896448,13.41208885,13.36734543,13.36734543,13.36734543,13.36734543,13.36734543
2021-03-07,22.83985672,20.41171489,18.539623,17.78637864,17.11992438,16.35451835,16.33053156,15.89059587,15.17924288,13.98599777,13.63495221,13.48857781,13.36358819,13.13908715,13.08236084,13.08236084,13.08236084,13.08236084,13.08236084
2021-03-08,24.81388245,22.03998115,19.91275438,19.10863428,18.37643554,17.57609174,17.49102578,17.0528254,16.32705257,15.11191273,14.73386701,14.58854349,14.46435413,14.23927649,14.18263397,14.18263397,14.18263397,14.18263397,14.18263397
2021-03-09,23.40736542,20.94200269,19.04666915,18.30875552,17.63352618,16.90402637,16.85230301,16.43631273,15.755467,14.614489,14.26902005,14.13089992,14.01290372,13.79982475,13.74611435,13.74611435,13.74611435,13.74611435,13.74611435
2021-03-10,21.14309082,18.84326274,17.07510778,16.38633704,15.76453818,15.07526713,15.02735068,14.63883077,14.00307786,12.93765008,12.61521277,12.48572426,12.37517125,12.17696742,12.12684402,12.12684402,12.12684402,12.12684402,12.12684402
2021-03-11,20.25993118,17.67898998,15.69700271,14.93533958,14.25067717,13.48476413,13.41936741,12.99625778,12.30020239,11.13420359,10.77696006,10.63755306,10.51829947,10.29967298,10.24493561,10.24493561,10.24493561,10.24493561,10.24493561
2021-03-12,21.61274872,18.83444142,16.69377962,15.83883998,15.08646341,14.21323922,14.17864217,13.68317688,12.87991793,11.53278892,11.13394441,10.96888452,10.82796501,10.57538489,10.51150284,10.51150284,10.51150284,10.51150284,10.51150284
2021-03-13,20.93508301,18.28263686,16.22981371,15.36859369,14.59837878,13.73397185,13.74724609,13.22283193,12.38661113,10.98234724,10.5832203,10.40914237,10.26046066,9.992659404,9.925077057,9.925077057,9.925077057,9.925077057,9.925077057
2021-03-14,20.14072952,17.98635198,16.30233096,15.52069773,14.84081428,14.04256882,14.13745751,13.61773712,12.811995,11.45580937,11.09814483,10.92615048,10.77921524,10.51387251,10.44698868,10.44698868,10.44698868,10.44698868,10.44698868
2021-03-15,17.00140152,15.05271935,13.52830773,12.81550304,12.17186179,11.46764178,11.55964632,11.08292495,10.34517668,9.103250161,8.777369957,8.618848027,8.483531404,8.241431941,8.180150604,8.180150604,8.180150604,8.180150604,8.180150604
2021-03-16,15.58280334,13.06209501,11.11959361,10.34235862,9.664214533,8.864668239,8.834827879,8.383515741,7.652324158,6.425993386,6.063491442,5.913766785,5.785852712,5.554778365,5.496541595,5.496541595,5.496541595,5.496541595,5.496541595
2021-03-17,17.7508522,15.18998912,13.21542155,12.42027654,11.72602782,10.90890318,10.88426486,10.4194505,9.668092602,8.407712406,8.037181782,7.883129171,7.751499293,7.513332766,7.453351593,7.453351593,7.453351593,7.453351593,7.453351593
2021-03-18,14.96741257,13.03488974,11.54263512,10.93188732,10.40971913,9.771828303,9.764110839,9.401125051,8.817633473,7.8384093,7.554429999,7.434603656,7.332156794,7.145517256,7.098657227,7.098657227,7.098657227,7.098657227,7.098657227
2021-03-19,13.81596527,11.40594367,9.552919988,8.830410164,8.198787624,7.455365295,7.405713885,6.997736461,6.330385964,5.211973515,4.873786346,4.737803864,4.621708204,4.413602545,4.360971069,4.360971069,4.360971069,4.360971069,4.360971069
2021-03-20,15.3530632,12.49443894,10.28753068,9.386381799,8.598641859,7.674418656,7.660827174,7.126496017,6.266898431,4.824399103,4.405261432,4.228498041,4.077423919,3.803265594,3.734311676,3.734311676,3.734311676,3.734311676,3.734311676
2021-03-21,17.26942596,14.70170577,12.71841254,11.90419869,11.18591506,10.357643,10.35039032,9.864989083,9.085519099,7.777293702,7.398864634,7.238688914,7.101737614,6.852086205,6.789422607,6.789422607,6.789422607,6.789422607,6.789422607
2021-03-22,17.40025864,14.95301614,13.06243581,12.28473316,11.62510202,10.80789049,10.80246301,10.3379051,9.592401246,8.341116577,7.979753695,7.826292306,7.695105858,7.456461663,7.396504974,7.396504974,7.396504974,7.396504974,7.396504974
2021-03-23,20.59121094,17.88195898,15.79401152,14.95789673,14.22903179,13.36831953,13.33700467,12.8510855,12.06405557,10.74404396,10.3541242,10.19326881,10.05579648,9.806440357,9.74371109,9.74371109,9.74371109,9.74371109,9.74371109
2021-03-24,18.66327057,15.96185168,13.89342114,13.12613455,12.48428791,11.66319783,11.56357506,11.15489065,10.47246003,9.330607381,8.968890537,8.83378725,8.718261054,8.507417474,8.454522705,8.454522705,8.454522705,8.454522705,8.454522705
2021-03-25,16.67430267,13.95819062,11.88395894,11.13934465,10.52517874,9.717755776,9.589972015,9.209717862,8.5649384,7.487350587,7.134611252,7.009058655,6.901660222,6.7048427,6.655557251,6.655557251,6.655557251,6.655557251,6.655557251
2021-03-26,15.73756561,12.69087898,10.36701063,9.545640753,8.844639892,7.976238963,7.818900416,7.408203747,6.70632023,5.533993541,5.14397772,5.009332729,4.894010697,4.679650784,4.626309967,4.626309967,4.626309967,4.626309967,4.626309967
2021-03-27,19.96906433,16.90180786,14.53520178,13.57503288,12.71575419,11.75031207,11.7289931,11.16337075,10.25143533,8.721374812,8.274398562,8.087517186,7.927759009,7.637084316,7.564061737,7.564061737,7.564061737,7.564061737,7.564061737
2021-03-28,21.27404556,18.36008017,16.11125066,15.19661242,14.3738537,13.45854155,13.44084804,12.90069001,12.03054692,10.57050788,10.14486895,9.966012767,9.813171252,9.536246115,9.466546631,9.466546631,9.466546631,9.466546631,9.466546631
2021-03-29,19.69807968,17.36396605,15.55720424,14.79782789,14.13675071,13.35677683,13.3698417,12.90663461,12.16843771,10.92872787,10.57688421,10.4230911,10.29174022,10.0552658,9.995576477,9.995576477,9.995576477,9.995576477,9.995576477
2021-03-30,19.2308403,16.86979293,15.05543139,14.35256329,13.7630222,13.01479265,12.96082466,12.56680074,11.92065306,10.83798783,10.50869499,10.37771478,10.26583763,10.0642108,10.01334152,10.01334152,10.01334152,10.01334152,10.01334152
2021-03-31,19.31989822,16.98284924,15.17175559,14.40127708,13.74328076,12.93992648,12.96329826,12.4879223,11.73316259,10.46525523,10.10883211,9.951316725,9.816747039,9.573654138,9.512387848,9.512387848,9.512387848,9.512387848,9.512387848
2021-04-01,18.59995422,16.06161887,14.10443602,13.31635772,12.64984293,11.81861643,11.79391629,11.33327293,10.58863542,9.339531385,8.972289595,8.819566978,8.68908086,8.4531362,8.393697357,8.393697357,8.393697357,8.393697357,8.393697357
2021-04-02,18.39092407,16.01518055,14.18394669,13.44921861,12.82726651,12.05267203,12.02661498,11.59875525,10.90623753,9.744679268,9.402131168,9.261418729,9.141031689,8.919980826,8.86467514,8.86467514,8.86467514,8.86467514,8.86467514
2021-04-03,20.66372452,17.95496278,15.86743287,15.03166518,14.31178214,13.44281713,13.41122458,12.92561692,12.1390311,10.81977239,10.43000301,10.26910381,10.13161468,9.882655911,9.819978333,9.819978333,9.819978333,9.819978333,9.819978333
2021-04-04,20.0694519,17.56784872,15.64314543,14.88695217,14.24844625,13.44844836,13.40308618,12.97249437,12.27018868,11.09292682,10.73934936,10.59648577,10.47442682,10.25379526,10.19820557,10.19820557,10.19820557,10.19820557,10.19820557
2021-04-05,17.26350937,15.24479291,13.69787633,13.11848953,12.64187226,12.01432519,11.94596609,11.6337033,11.11447828,10.24542009,9.972666514,9.86959901,9.781447609,9.620174367,9.579759216,9.579759216,9.579759216,9.579759216,9.579759216
2021-04-06,17.32811127,15.4078305,13.92830597,13.33757148,12.84387281,12.21457296,12.19023389,11.84798166,11.29306113,10.36242252,10.08682419,9.973262856,9.876245902,9.70102294,9.656858063,9.656858063,9.656858063,9.656858063,9.656858063
2021-04-07,17.63342819,15.14504602,13.2553511,12.62551156,12.10526138,11.41907416,11.24832717,10.95972219,10.44965263,9.599826373,9.298002397,9.201972418,9.119895896,8.970893147,8.933423615,8.933423615,8.933423615,8.933423615,8.933423615
2021-04-08,16.47578964,13.48199303,11.21937568,10.51527386,9.922329896,9.162078809,8.901719624,8.615771588,8.084786239,7.203232054,6.861983522,6.767195354,6.686084222,6.536844744,6.499539948,6.499539948,6.499539948,6.499539948,6.499539948
2021-04-09,15.87239609,13.17244786,11.12430081,10.45181191,9.87194921,9.162555103,8.9663426,8.665646566,8.129005389,7.235541906,6.912500536,6.813017603,6.727900067,6.571515732,6.53239975,6.53239975,6.53239975,6.53239975,6.53239975
2021-04-10,13.77153168,10.42952748,7.905140167,7.126013876,6.477642038,5.628098316,5.330336684,5.018973801,4.436813871,3.470760014,3.092621609,2.98900167,2.900383966,2.738385679,2.697774506,2.697774506,2.697774506,2.697774506,2.697774506
2021-04-11,17.59703979,15.43678559,13.76140798,13.04285564,12.41332292,11.68024206,11.70852088,11.26184499,10.55438328,9.365696331,9.033643389,8.885664656,8.759241666,8.530850388,8.473291016,8.473291016,8.473291016,8.473291016,8.473291016
2021-04-12,20.61950836,17.85931979,15.73697601,14.90908025,14.15643606,13.33322394,13.27705145,12.80933058,12.04438796,10.76240334,10.37491251,10.21831812,10.08472326,9.847289565,9.787007904,9.787007904,9.787007904,9.787007904,9.787007904
2021-04-13,22.01785049,19.4520867,17.46050086,16.59860891,15.80748602,14.96436186,15.00696923,14.46678918,13.6134962,12.17947379,11.78164185,11.60178441,11.44825752,11.17361945,11.10409698,11.10409698,11.10409698,11.10409698,11.10409698
2021-04-14,20.6115509,17.73725153,15.52881056,14.67478768,13.92267403,13.04886962,12.98183077,12.50402176,11.71993454,10.40621336,10.00600516,9.846652023,9.710612463,9.466941368,9.405294037,9.405294037,9.405294037,9.405294037,9.405294037
2021-04-15,19.41633377,16.63019041,14.49955502,13.72134425,13.04427981,12.23637068,12.12039285,11.71389476,11.03030715,9.887138447,9.519434332,9.383271168,9.267082696,9.060085631,9.007588959,9.007588959,9.007588959,9.007588959,9.007588959
2021-04-16,19.7558342,16.98830129,14.85989583,14.02775505,13.29483468,12.44418394,12.38973409,11.91843692,11.14831244,9.857555631,9.46820119,9.311791405,9.178162158,8.93668306,8.87583313,8.87583313,8.87583313,8.87583313,8.87583313
2021-04-17,18.02274475,15.59999086,13.73626087,13.00541789,12.38514377,11.61500359,11.56954679,11.15425739,10.47642298,9.340246196,8.998431162,8.860526153,8.742719529,8.530102836,8.476495361,8.476495361,8.476495361,8.476495361,8.476495361
2021-04-18,18.61580811,16.39825488,14.687139,13.99238752,13.40904427,12.67247311,12.65728253,12.24769762,11.58750832,10.47980872,10.15642224,10.01944712,9.902585469,9.694797406,9.642053223,9.642053223,9.642053223,9.642053223,9.642053223
2021-04-19,18.59152756,15.89990262,13.85726387,13.18287909,12.6223228,11.89051742,11.69878299,11.394482,10.85337984,9.952251206,9.628587538,9.525634206,9.437874738,9.283413747,9.244023895,9.244023895,9.244023895,9.244023895,9.244023895
2021-04-20,15.85494003,13.22551333,11.22755707,10.55634636,9.994891629,9.271062301,9.096520409,8.785081515,8.237362741,7.32447947,7.003235649,6.897832497,6.808000381,6.650216183,6.609941101,6.609941101,6.609941101,6.609941101,6.609941101
2021-04-21,15.12287674,11.67117224,9.034926524,8.087374821,7.294483206,6.278334697,6.117361116,5.632666487,4.811296957,3.438518856,2.989728139,2.827020813,2.688220067,2.441725542,2.379121399,2.379121399,2.379121399,2.379121399,2.379121399
2021-04-22,14.8726326,12.36319187,10.44343694,9.738960588,9.139360623,8.395076832,8.294135995,7.923952219,7.302780432,6.263817636,5.931183204,5.80845233,5.703550668,5.513028628,5.465127563,5.465127563,5.465127563,5.465127563,5.465127563
2021-04-23,13.40489349,10.74314212,8.701840444,7.929839513,7.270793669,6.458956784,6.377315124,5.956384065,5.259350958,4.092311325,3.729390433,3.588346826,3.468019484,3.254180754,3.199887848,3.199887848,3.199887848,3.199887848,3.199887848
2021-04-24,15.35998306,13.15516511,11.43800128,10.66903176,9.983491748,9.212920262,9.27841833,8.781885452,8.004987046,6.69833637,6.344921833,6.179724642,6.03870711,5.786349697,5.722478485,5.722478485,5.722478485,5.722478485,5.722478485
2021-04-25,17.82800064,15.29896902,13.32762839,12.43734839,11.63332825,10.75191701,10.83559595,10.2566458,9.352817621,7.832407665,7.423666814,7.231466267,7.067342945,6.772497908,6.698003387,6.698003387,6.698003387,6.698003387,6.698003387
2021-04-26,18.25559006,15.54143739,13.43627737,12.5324584,11.71712963,10.81835891,10.8551651,10.29278725,9.402347383,7.906180632,7.488569298,7.301815806,7.142329344,6.855514114,6.783082581,6.783082581,6.783082581,6.783082581,6.783082581
2021-04-27,18.2194458,15.62871065,13.61396822,12.7250979,11.9116417,11.04086903,11.10295069,10.53628671,9.646046137,8.149264392,7.739981439,7.549953191,7.387942758,7.102244167,7.029450989,7.029450989,7.029450989,7.029450989,7.029450989
2021-04-28,18.60026321,16.17946572,14.2895493,13.42287336,12.63994617,11.78298103,11.87796005,11.30723399,10.41975017,8.926351118,8.529192634,8.338415578,8.17569761,7.887314879,7.814004517,7.814004517,7.814004517,7.814004517,7.814004517
2021-04-29,18.87662277,16.33290097,14.35523397,13.48502823,12.69724983,11.8360932,11.89436501,11.3408781,10.47069755,9.00773107,8.60690857,8.421613672,8.26359381,7.983999607,7.912870026,7.912870026,7.912870026,7.912870026,7.912870026
2021-04-30,15.04607925,13.01021703,11.44126252,10.81311166,10.26320851,9.61887257,9.595213353,9.230237037,8.639049865,7.647512965,7.354568031,7.231941855,7.127396546,6.943052572,6.896081543,6.896081543,6.896081543,6.896081543,6.896081543
2021-05-01,13.87819443,11.5181275,9.724159165,9.118339309,8.620752096,7.958631614,7.805337761,7.521956789,7.025156811,6.196947236,5.907238538,5.811351801,5.729630199,5.586090442,5.549451447,5.549451447,5.549451447,5.549451447,5.549451447
2021-05-02,14.81356201,12.1885443,10.18674194,9.481204022,8.909043258,8.133242815,7.995187449,7.643789826,7.042364991,6.037941574,5.702782411,5.586535867,5.487119487,5.305377144,5.259816742,5.259816742,5.259816742,5.259816742,5.259816742
2021-05-03,14.68567429,11.44161856,8.970198324,8.110358602,7.40211835,6.466559714,6.283664036,5.863192115,5.138550108,3.92897332,3.519701049,3.379546931,3.259825328,3.043884004,2.98942337,2.98942337,2.98942337,2.98942337,2.98942337
2021-05-04,13.62652359,10.55142658,8.190488236,7.285590668,6.498458782,5.562294455,5.481462473,4.980307231,4.154982818,2.772553454,2.347969315,2.180635826,2.0378055,1.782428475,1.717767334,1.717767334,1.717767334,1.717767334,1.717767334
2021-05-05,14.19137344,11.06877435,8.659940786,7.684779109,6.834464477,5.831623682,5.807314599,5.234148973,4.309351903,2.757805352,2.303714876,2.11190615,1.948278934,1.657675936,1.58387146,1.58387146,1.58387146,1.58387146,1.58387146
2021-05-06,17.33768616,14.3977615,12.1147816,11.12244952,10.23820075,9.241419321,9.294865226,8.670485765,7.685436936,6.029818713,5.572034283,5.36446859,5.187246262,4.869316186,4.788938141,4.788938141,4.788938141,4.788938141,4.788938141
2021-05-07,16.72245941,13.63414139,11.25006818,10.27731235,9.42467219,8.429238791,8.413754796,7.837404586,6.909972128,5.353670181,4.901181048,4.709664854,4.546101948,4.25176655,4.177457428,4.177457428,4.177457428,4.177457428,4.177457428
2021-05-08,12.97390137,10.15396567,8.005866412,7.25949164,6.604434126,5.832144462,5.672464177,5.308164465,4.679880646,3.631201626,3.275865352,3.153497672,3.049100645,2.863520022,2.816407776,2.816407776,2.816407776,2.816407776,2.816407776
2021-05-09,13.40068207,10.59005159,8.438253888,7.641200564,6.935068718,6.121043828,6.016482676,5.59270659,4.884617204,3.699891025,3.324061616,3.183075653,3.062645001,2.845456427,2.790677643,2.790677643,2.790677643,2.790677643,2.790677643
2021-05-10,15.60637817,12.72669385,10.50367883,9.596639642,8.787911589,7.873286605,7.85897726,7.321564404,6.456787479,5.005626319,4.583705999,4.405202294,4.252742204,3.978170904,3.908876038,3.908876038,3.908876038,3.908876038,3.908876038
2021-05-11,16.41827545,13.58022252,11.37235936,10.39475032,9.501193154,8.542625266,8.614610743,7.989415629,7.00820462,5.35833748,4.908399477,4.699733465,4.52169717,4.204910669,4.124524689,4.124524689,4.124524689,4.124524689,4.124524689
2021-05-12,17.77920685,15.41913842,13.5611958,12.64020866,11.76280606,10.90153074,11.07261657,10.4293684,9.446968151,7.791377851,7.373175976,7.15944383,6.976999114,6.650584334,6.567960358,6.567960358,6.567960358,6.567960358,6.567960358
2021-05-13,17.39665756,14.69621762,12.60062909,11.69613259,10.91114356,9.981369127,10.02307749,9.457553292,8.563532541,7.06115851,6.643519144,6.454233716,6.292796525,6.006860956,5.934152222,5.934152222,5.934152222,5.934152222,5.934152222
2021-05-14,17.16567383,14.83988797,13.02543245,12.19910416,11.48313673,10.63547866,10.7199409,10.17884512,9.335949939,7.917787523,7.538798406,7.358432219,7.204520641,6.930223591,6.860669708,6.860669708,6.860669708,6.860669708,6.860669708
2021-05-15,17.31654892,14.80123301,12.85577826,12.04518391,11.36740359,10.50670882,10.51258756,10.02225165,9.238663289,7.923015565,7.547010668,7.383711437,7.244307955,6.994712162,6.931554413,6.931554413,6.931554413,6.931554413,6.931554413
2021-05-16,17.11304245,14.97188741,13.29463431,12.50022154,11.81495467,10.99898603,11.11127254,10.5746722,9.746793476,8.352788571,7.990153159,7.812221952,7.66027141,7.387044532,7.318040466,7.318040466,7.318040466,7.318040466,7.318040466
2021-05-17,19.40906296,17.08621543,15.25872707,14.35794251,13.57590433,12.6578247,12.8196594,12.19303881,11.23487996,9.620305041,9.211013416,9.001697575,8.82317604,8.506962905,8.426557159,8.426557159,8.426557159,8.426557159,8.426557159
2021-05-18,16.59036407,14.11716529,12.20733418,11.42533086,10.74246199,9.939877242,9.930528346,9.465551009,8.71822291,7.464030786,7.100444721,6.943054559,6.809043595,6.576326943,6.516614532,6.516614532,6.516614532,6.516614532,6.516614532
2021-05-19,12.44467316,9.612490912,7.444861504,6.644988205,5.978014257,5.119607763,5.010471148,4.587204232,3.878757146,2.693588195,2.316219003,2.173787047,2.052346495,1.838008303,1.783418274,1.783418274,1.783418274,1.783418274,1.783418274
2021-05-20,11.19615326,8.097063834,5.727202103,4.862032007,4.12135384,3.211204409,3.081622443,2.629980626,1.870305913,0.599918101,0.191096522,0.03896717,-0.090727468,-0.319340395,-0.377600098,-0.377600098,-0.377600098,-0.377600098,-0.377600098
2021-05-21,9.2772995,5.491104629,2.58673983,1.485036831,0.567237848,-0.613551106,-0.726230865,-1.329063211,-2.326061405,-3.995493982,-4.513186159,-4.713852471,-4.885228519,-5.193593919,-5.271448517,-5.271448517,-5.271448517,-5.271448517,-5.271448517
2021-05-22,9.904073334,6.798126798,4.414684711,3.506528906,2.720431844,1.776653726,1.689002756,1.189465054,0.364827831,-1.016192076,-1.442662966,-1.608388533,-1.749999547,-2.006375027,-2.07092514,-2.07092514,-2.07092514,-2.07092514,-2.07092514
2021-05-23,12.57318268,9.999098588,8.002006394,7.14200952,6.397445768,5.511491537,5.548997029,5.012420494,4.163586719,2.737226374,2.340016458,2.162891087,2.01147931,1.736122036,1.666932678,1.666932678,1.666932678,1.666932678,1.666932678
2021-05-24,14.94366226,12.29758449,10.23534335,9.305511279,8.534674221,7.545759068,7.63096178,7.027102386,6.083987933,4.497546081,4.070561399,3.871801176,3.701835522,3.391497054,3.313657379,3.313657379,3.313657379,3.313657379,3.313657379
2021-05-25,15.39945374,12.83026587,10.83013126,9.938067031,9.168000348,8.248867009,8.320859445,7.746820243,6.847672181,5.335546929,4.925351829,4.736181633,4.574443988,4.279694461,4.205701447,4.205701447,4.205701447,4.205701447,4.205701447
2021-05-26,16.80920181,14.37273669,12.46334395,11.55536792,10.76683721,9.839700449,9.971624936,9.356452158,8.408232994,6.811472361,6.39719232,6.192736639,6.018202322,5.705771657,5.626706696,5.626706696,5.626706696,5.626706696,5.626706696
2021-05-27,16.67944489,14.10438035,12.09213824,11.16092445,10.33906879,9.399639904,9.510041257,8.89231676,7.933935433,6.320932169,5.894669496,5.688287693,5.512249257,5.200033851,5.120690918,5.120690918,5.120690918,5.120690918,5.120690918
2021-05-28,14.23140106,11.40461124,9.214248218,8.283567064,7.519380298,6.51857524,6.545266166,5.971705865,5.060716217,3.530407288,3.099805564,2.909530999,2.747005471,2.454059265,2.380155182,2.380155182,2.380155182,2.380155182,2.380155182
2021-05-29,13.1237999,10.8038922,8.973525789,8.048307834,7.27020603,6.303683386,6.491313547,5.836285491,4.839936496,3.160269276,2.741069409,2.524582905,2.339631617,2.005507081,1.921300507,1.921300507,1.921300507,1.921300507,1.921300507
2021-05-30,14.05079041,11.6956197,9.831611895,8.863660355,8.038615958,7.03984424,7.259839961,6.562118972,5.506451229,3.725987632,3.2887271,3.057942119,2.860811718,2.505442422,2.415795898,2.415795898,2.415795898,2.415795898,2.415795898
2021-05-31,15.18267593,12.87157875,11.03956272,10.07548542,9.241753391,8.259574768,8.490175545,7.789252244,6.731399902,4.946873235,4.511989953,4.279152104,4.080412774,3.725141367,3.635179138,3.635179138,3.635179138,3.635179138,3.635179138
2021-06-01,15.85786209,13.21668205,11.14848671,10.17223704,9.350150983,8.327360799,8.461900945,7.804193096,6.788653656,5.078773991,4.632953585,4.41216617,4.223994898,3.893475666,3.80911026,3.80911026,3.80911026,3.80911026,3.80911026
2021-06-02,16.31363831,14.10196175,12.34300274,11.39205104,10.57584522,9.60233325,9.852040082,9.14890123,8.092878879,6.310701256,5.882968759,5.649812114,5.450751396,5.093882717,5.003633118,5.003633118,5.003633118,5.003633118,5.003633118
2021-06-03,16.94251404,14.85621289,13.18329145,12.21888056,11.3761568,10.40694368,10.71175131,9.97155065,8.871595411,7.013593879,6.582643379,6.337593726,6.128344357,5.752487166,5.657518005,5.657518005,5.657518005,5.657518005,5.657518005
2021-06-04,14.68505249,12.62372868,10.99996229,10.1905916,9.498827879,8.663645326,8.817419467,8.249926536,7.38423173,5.925177173,5.557888382,5.369697244,5.209004631,4.920468146,4.847550964,4.847550964,4.847550964,4.847550964,4.847550964
2021-06-05,12.8496376,10.59878076,8.81774111,7.894674494,7.101540323,6.155268633,6.363515653,5.698996193,4.693187007,2.996867158,2.579794203,2.36040785,2.172954555,1.833800495,1.748384094,1.748384094,1.748384094,1.748384094,1.748384094
2021-06-06,13.29169998,10.95661188,9.128074181,8.264816848,7.542860337,6.633524422,6.752576229,6.170923334,5.272849941,3.760745135,3.366531742,3.171896607,3.005928032,2.712615765,2.637956238,2.637956238,2.637956238,2.637956238,2.637956238
2021-06-07,14.3039299,11.61181773,9.493749088,8.449454738,7.580197339,6.478851864,6.666378131,5.939787603,4.828829713,2.956767073,2.482283101,2.239655193,2.032711127,1.665918883,1.572679138,1.572679138,1.572679138,1.572679138,1.572679138
2021-06-08,14.94353638,12.46837671,10.51570647,9.529493855,8.653809472,7.669368011,7.869048127,7.171237788,6.109632754,4.319981052,3.873103725,3.639455038,3.440267151,3.089248167,2.999784088,2.999784088,2.999784088,2.999784088,2.999784088
2021-06-09,13.40580139,10.24255584,7.801819929,6.811270498,5.946323863,4.929040463,4.907190919,4.32348815,3.382501968,1.803686284,1.342586549,1.14658225,0.979470811,0.68465079,0.609548187,0.609548187,0.609548187,0.609548187,0.609548187
2021-06-10,13.05186996,10.40726286,8.336647769,7.360431163,6.502259917,5.515201361,5.648925785,4.991848668,3.976994195,2.268308106,1.822439148,1.603308517,1.416348118,1.083774675,0.999372101,0.999372101,0.999372101,0.999372101,0.999372101
2021-06-11,15.67359695,13.39874322,11.59324146,10.63336572,9.784765558,8.82573676,9.064098197,8.361701157,7.303617148,5.518415442,5.08590113,4.85018411,4.649325648,4.29728894,4.207341766,4.207341766,4.207341766,4.207341766,4.207341766
2021-06-12,17.58830032,15.40159812,13.66174784,12.71782212,11.8721805,10.94116985,11.19220234,10.49276465,9.442947289,7.671148761,7.246732778,7.013406785,6.814398635,6.461714838,6.37205658,6.37205658,6.37205658,6.37205658,6.37205658
2021-06-13,14.94878922,12.95994632,11.39364349,10.61454606,9.910203202,9.144251675,9.291123102,8.745655715,7.913195563,6.510206646,6.156572107,5.974504508,5.819205829,5.543781136,5.473786926,5.473786926,5.473786926,5.473786926,5.473786926
2021-06-14,15.17173538,13.17799626,11.59182079,10.73189858,9.958222102,9.113291969,9.341477192,8.704568832,7.748482046,6.134892122,5.748216837,5.535331224,5.353815267,5.033340206,4.951730347,4.951730347,4.951730347,4.951730347,4.951730347
2021-06-15,13.97313843,11.52736659,9.609547752,8.692523345,7.86194296,6.959744682,7.098223249,6.4743291,5.513890266,3.896381364,3.478243863,3.268753043,3.090222241,2.776899903,2.696893311,2.696893311,2.696893311,2.696893311,2.696893311
